,Created At,Text,Geo Coordinates.latitude,Geo Coordinates.longitude,User Location,Username,User Screen Name,Retweet Count,Classificacao,Observação,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
7888,Sun Feb 12 15:08:38 +0000 2017,"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/i5o8MzAC09 https://t.co/tSX8qX7NTg",,,"Jardim Camburi, Vitória",William #sdv timbeta,Willfrsousa1983,0,Positivo,,,,,,,,,,,,,,,,
7889,Sun Feb 12 15:02:33 +0000 2017,"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/IpKGKsoOJr https://t.co/SToRG3VvEI",,,,missao beta90,timbeta_user1,0,Positivo,,,,,,,,,,,,,,,,
7890,Sun Feb 12 15:02:46 +0000 2017,"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/LJIvs6DjVu",,,,Jefferson,jeffersonns3,0,Positivo,,,,,,,,,,,,,,,,
7891,Sun Feb 12 15:08:35 +0000 2017,"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/mc5LcJGGeR https://t.co/IMi4JrT1z3",,,,Souza,SouzzaBR,0,Positivo,,,,,,,,,,,,,,,,
7892,Sun Feb 12 15:21:07 +0000 2017,"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/NA07WBwoOs https://t.co/Jh1YLyW4jg",,,Belo Horizonte - Minas Gerais,Cleber Junqueira,MinasVans,0,Positivo,,,,,,,,,,,,,,,,
7893,Sun Feb 12 15:21:07 +0000 2017,"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/nRYZvj2eXg https://t.co/NRfxohcZYq",,,Belo Horizonte - Minas Gerais,Aline Morais,MinasVan,0,Positivo,,,,,,,,,,,,,,,,
7894,Sun Feb 12 15:08:39 +0000 2017,"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/O5jjsmHQPg https://t.co/i425yEMLOQ",,,,Maria Odete de Carva,marodete,0,Positivo,,,,,,,,,,,,,,,,
7895,Sun Feb 12 15:01:06 +0000 2017,"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/ruTcvc5JuF",,,,Ana Cristina,anacrisfuzi,0,Positivo,,,,,,,,,,,,,,,,
7896,Sun Feb 12 15:02:29 +0000 2017,"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/t7RDt62z58 https://t.co/4BaG2DEiE0",,,,Priscila #timbeta,prisca_neves,0,Positivo,,,,,,,,,,,,,,,,
7897,Sun Feb 12 15:01:35 +0000 2017,"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/VDUZF5Y3Fg",,,Guarulhos - SP,Leonardo Nascimento,leonardogru,0,Positivo,,,,,,,,,,,,,,,,
7898,Sun Feb 12 15:01:32 +0000 2017,"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/WP2molwqgQ",,,,Valfredo,Valfredoqs,0,Positivo,,,,,,,,,,,,,,,,
7899,Sun Feb 12 15:20:38 +0000 2017,"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/x2ilYT2iUu https://t.co/13gtZYweGn",,,,Rodrigo Pilatti,pilatti,0,Positivo,,,,,,,,,,,,,,,,
7900,Sun Feb 12 15:01:21 +0000 2017,"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/Z9IlYf4qWb",,,,Jean Souza Abreu,jeansouzaabreu,0,Positivo,,,,,,,,,,,,,,,,
7901,Sun Feb 12 15:21:05 +0000 2017,"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/zKdvT4BTRX https://t.co/EX01tWgBvd",,,,Anita Soeiro,soeiroanita,0,Positivo,,,,,,,,,,,,,,,,
7902,Sun Feb 12 15:01:13 +0000 2017,"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG: Na casa de um deles, a PM ainda encontrou… https://t.co/jto1bKgpa9",,,Belém-PA,Fábio Monteiro,fmmnet,0,Positivo,,,,,,,,,,,,,,,,
7903,Thu Feb 09 11:14:51 +0000 2017,Dois homens são presos suspeitos de roubo em Divinópolis https://t.co/xgwIjT3CBz https://t.co/oZNsnYC3KE,,,São Joquim de Bicas,Henrique,junior_code,0,Positivo,,,,,,,,,,,,,,,,
7904,Fri Feb 10 02:53:31 +0000 2017,"Dois homens são presos suspeitos de tráfico de drogas em Caldas, MG https://t.co/azhm19wmi1 https://t.co/2XKq87q41e",,,Red Hour Films - Los Angeles,Beula Huling,Beula_Huling,0,Positivo,,,,,,,,,,,,,,,,
7905,Thu Feb 09 14:53:26 +0000 2017,"Dois homens são presos suspeitos de tráfico de drogas em Caldas, MG https://t.co/BfDvZUDzEq https://t.co/M95LhjIj8w",,,WorldWide,Lestat Videos,RunytOfficial,0,Positivo,,,,,,,,,,,,,,,,
7906,Wed Feb 08 13:17:27 +0000 2017,"Dois homens são presos suspeitos de tráfico de drogas em Caldas, MG https://t.co/NvMYFmR6Cz https://t.co/ByqGoAHSWC",,,"Hollywood, USA",Ileana Bischel,Ileana_Bischel,0,Positivo,,,,,,,,,,,,,,,,
7907,Sun Feb 12 14:02:41 +0000 2017,"Dois homens são presos suspeitos de tráfico de drogas em Caldas, MG https://t.co/o6jtnqaWKm https://t.co/FXGxF8eQoz",,,Weeknights,Melba Tyrie,Melba_Tyrie,0,Positivo,,,,,,,,,,,,,,,,
7908,Tue Feb 07 05:50:20 +0000 2017,"Dois homens são presos suspeitos de tráfico de drogas em Caldas, MG https://t.co/pBHhs77U6w https://t.co/vtiEkDZN55",,,WorldWide,Hartburn Videos,totalpornsites,0,Positivo,,,,,,,,,,,,,,,,
7909,Thu Feb 09 04:52:12 +0000 2017,"Dois homens são presos suspeitos de tráfico de drogas em Caldas, MG https://t.co/TAXABWLELx https://t.co/6uPjZuebko",,,NYC and San Francisco,Dorris Dechart,Dorris_Dechart,0,Positivo,,,,,,,,,,,,,,,,
7910,Sun Feb 12 14:04:21 +0000 2017,"Dois homens são presos suspeitos de tráfico de drogas em Caldas, MG https://t.co/TAXABWLELx https://t.co/XVwEWCYpQx",,,NYC and San Francisco,Dorris Dechart,Dorris_Dechart,0,Positivo,,,,,,,,,,,,,,,,
7911,Sun Feb 12 00:52:10 +0000 2017,"Dois homens são presos suspeitos de tráfico de drogas em Caldas, MG https://t.co/UEggbbR2CU https://t.co/R98Eh1iQe4",,,"Los Angeles, ca",Lovella Sorgi,Lovella_Sorgi,0,Positivo,,,,,,,,,,,,,,,,
7912,Sun Feb 12 10:54:13 +0000 2017,"Dois homens são presos suspeitos de tráfico de drogas em Caldas, MG https://t.co/vRLiUOmeLZ https://t.co/RDISXgWsRW",,,"New York, USA",Awilda Cobern,Awilda_Cobern,0,Positivo,,,,,,,,,,,,,,,,
7913,Wed Feb 08 13:30:14 +0000 2017,Dupla é presa duas vezes na mesma noite em furto no centro de BH https://t.co/E9sa4IY3Ur #R7MG #RecordTVMinas,,,Belo Horizonte - MG,RecordTV Minas,tvrecordminas,0,Positivo,,,,,,,,,,,,,,,,
7914,Fri Feb 10 20:20:06 +0000 2017,Ex-caseiro é trazido de Minas para o DF e confessa ter matado médica https://t.co/BNrhtqu1sw https://t.co/i0pW6wg80F,,,,Metrópoles,Metropoles,2,Positivo,,,,,,,,,,,,,,,,
7915,Fri Feb 10 22:16:00 +0000 2017,Exército em Minas envia tropas para reforço da segurança no Espírito Santo https://t.co/ZMiWgnGdr9 https://t.co/Bec4OOW70R,,,Belo Horizonte,Jornal Hoje em Dia,jornalhojeemdia,1,Positivo,,,,,,,,,,,,,,,,
7916,Thu Feb 09 18:20:34 +0000 2017,Gangue dispensa armas e drogas durante perseguição e acaba detida https://t.co/EcuEjJpqMb via @portalr7,,,"Belo Horizonte, Brasil",Y$ ︻╦╤─ ҉ -,td2ys,0,Positivo,,,,,,,,,,,,,,,,
7917,Wed Feb 08 00:28:28 +0000 2017,"Grupo busca ajuda para mulheres vítimas da violência.
https://t.co/FiwySbhbl3 https://t.co/eZG577pJzy",,,Pelotas (RS),Diário Popular,diariopopularRS,3,Positivo,,,,,,,,,,,,,,,,
7918,Wed Feb 08 01:15:29 +0000 2017,"Grupo é preso por tráfico de drogas e roubo em Chácara, MG https://t.co/KmPCnKIrup https://t.co/oY6Dwe6ojY",,,Wordwide,Temudi Videos,lovepornsites,0,Positivo,,,,,,,,,,,,,,,,
7919,Fri Feb 10 13:37:42 +0000 2017,"Grupo é preso por tráfico de drogas e roubo em Chácara, MG https://t.co/puiakLuI7G https://t.co/EChnQKJWwx",,,"Los Angeles, CA 90012",Keshia Pesina,Keshia_Pesina,0,Positivo,,,,,,,,,,,,,,,,
7920,Wed Feb 08 03:16:19 +0000 2017,"Grupo é preso por tráfico de drogas e roubo em Chácara, MG https://t.co/puiakLuI7G https://t.co/wJ9FWUPES1",,,"Los Angeles, CA 90012",Keshia Pesina,Keshia_Pesina,0,Positivo,,,,,,,,,,,,,,,,
7921,Sun Feb 12 16:30:44 +0000 2017,"Grupo é preso por tráfico de drogas e roubo em Chácara, MG https://t.co/qi7fOiUh0v https://t.co/Kl5GSoaEmU",,,"Hollywood, USA",Ileana Bischel,Ileana_Bischel,0,Positivo,,,,,,,,,,,,,,,,
7922,Sat Feb 11 01:12:03 +0000 2017,"Grupo é preso por tráfico de drogas e roubo em Chácara, MG https://t.co/SPnwkePhgk https://t.co/nItLqcejW8",,,WorldWide,Kaboomga Videos,hotpornsites,0,Positivo,,,,,,,,,,,,,,,,
7923,Sun Feb 12 15:24:23 +0000 2017,Homem é preso ao agredir segurança de clube em Três Corações (MG) https://t.co/1hCVZTfYNC https://t.co/agp0jNmE1S,,,"Hollywood, CA",Alesia Ostberg,Alesia_Ostberg,0,Positivo,,,,,,,,,,,,,,,,
7924,Sat Feb 11 22:10:25 +0000 2017,Homem é preso ao agredir segurança de clube em Três Corações (MG) https://t.co/cHBPZStDJX https://t.co/0Tz62szOy0,,,Everywhere,Ginny Fredley,Ginny_Fredley,0,Positivo,,,,,,,,,,,,,,,,
7925,Sat Feb 11 21:02:10 +0000 2017,Homem é preso ao agredir segurança de clube em Três Corações (MG) https://t.co/dAESVXaS3J https://t.co/FLxvGgGDAk,,,"Hollywood, CA",Karyl Mckines,Karyl_Mckines,0,Positivo,,,,,,,,,,,,,,,,
7926,Fri Feb 10 05:58:17 +0000 2017,Homem é preso ao agredir segurança de clube em Três Corações (MG) https://t.co/dZLkQ02AOU https://t.co/bHQsaITu9O,,,"California,",Timothy Blenman,Timothy_Blenman,0,Positivo,,,,,,,,,,,,,,,,
7927,Fri Feb 10 00:23:12 +0000 2017,Homem é preso ao agredir segurança de clube em Três Corações (MG) https://t.co/EXhPuxNwQU https://t.co/IlgreJIAFP,,,NYC,Elnora Kiewiet,Elnora_Kiewiet,0,Positivo,,,,,,,,,,,,,,,,
7928,Sat Feb 11 10:42:18 +0000 2017,Homem é preso ao agredir segurança de clube em Três Corações (MG) https://t.co/fNMuPRqn9J https://t.co/qlBPSn4MJw,,,"Seattle, WA",Lurline Lodeiro,Lurline_Lodeiro,0,Positivo,,,,,,,,,,,,,,,,
7929,Wed Feb 08 04:08:22 +0000 2017,Homem é preso ao agredir segurança de clube em Três Corações (MG) https://t.co/IQfnoxnARK https://t.co/pN1mvpeCod,,,United States,Kira Zavodny,Kira_Zavodny,0,Positivo,,,,,,,,,,,,,,,,
7930,Thu Feb 09 22:56:07 +0000 2017,Homem é preso ao agredir segurança de clube em Três Corações (MG) https://t.co/kGU04a3Uli https://t.co/jMBNAKuKWS,,,WorldWide,Treasure Videos 24/7,pornsitespot,0,Positivo,,,,,,,,,,,,,,,,
7931,Sun Feb 12 05:34:11 +0000 2017,Homem é preso ao agredir segurança de clube em Três Corações (MG) https://t.co/MM6ISdPT5l https://t.co/obF6nvFYJO,,,Red Hour Films - Los Angeles,Beula Huling,Beula_Huling,0,Positivo,,,,,,,,,,,,,,,,
7932,Sun Feb 12 10:29:23 +0000 2017,Homem é preso ao agredir segurança de clube em Três Corações (MG) https://t.co/qBwcvxK49H https://t.co/nTZzaerM4B,,,"Hollywood, CA",Wendie Rower,Wendie_Rower,0,Positivo,,,,,,,,,,,,,,,,
7933,Thu Feb 09 11:36:33 +0000 2017,Homem é preso ao agredir segurança de clube em Três Corações (MG) https://t.co/qBwcvxK49H https://t.co/WROxgwfosJ,,,"Hollywood, CA",Wendie Rower,Wendie_Rower,0,Positivo,,,,,,,,,,,,,,,,
7934,Sun Feb 12 03:12:41 +0000 2017,Homem é preso ao agredir segurança de clube em Três Corações (MG) https://t.co/QCbaUfFQLR https://t.co/aXY56JvNw4,,,WorldWide,Lestat Videos,RunytOfficial,0,Positivo,,,,,,,,,,,,,,,,
7935,Tue Feb 07 12:48:15 +0000 2017,Homem é preso com drogas durante operação em Pará de Minas https://t.co/3KkBhBz9QJ,,,Brasil - MG - Divinópolis,Sistema MPA,sistemampa,0,Positivo,,,,,,,,,,,,,,,,
7936,Tue Feb 07 15:17:51 +0000 2017,Homem é preso e confessa roubo a farmácia em Montes Claros https://t.co/ks8ZPnviJz https://t.co/dl2vUzvTZT,,,"Belo Horizonte, Brasil",Nivaldo Silva,tvonlinenopc,0,Positivo,,,,,,,,,,,,,,,,
7937,Tue Feb 07 15:00:23 +0000 2017,Homem é preso e confessa roubo a farmácia em Montes Claros https://t.co/nXDoz6LuBR,,,,G1 Grande Minas,G1GrandeMinas,0,Positivo,,,,,,,,,,,,,,,,
7938,Tue Feb 07 15:13:26 +0000 2017,Homem é preso e confessa roubo a farmácia em Montes Claros https://t.co/tMkdZ7DtjK,,,,Jefferson,jeffersonns3,0,Positivo,,,,,,,,,,,,,,,,
7939,Fri Feb 10 23:20:44 +0000 2017,Homem é preso pela PC em Pirapora suspeito de envolvimento em roubo https://t.co/5y7Ubjtsjb,,,,Eellen Bittencurt,EllenBittenc,0,Positivo,,,,,,,,,,,,,,,,
7940,Fri Feb 10 22:53:18 +0000 2017,Homem é preso pela PC em Pirapora suspeito de envolvimento em roubo https://t.co/DkyFcdPe3R,,,,johnny de souza,johnnygost,0,Positivo,,,,,,,,,,,,,,,,
7941,Fri Feb 10 22:53:41 +0000 2017,Homem é preso pela PC em Pirapora suspeito de envolvimento em roubo https://t.co/ixaFOCFDFN,,,,Marcelo #TimBeta,marceloocoura,0,Positivo,,,,,,,,,,,,,,,,
7942,Fri Feb 10 23:02:34 +0000 2017,Homem é preso pela PC em Pirapora suspeito de envolvimento em roubo https://t.co/NOMwohFr2A,,,,Vinicius paulo,timbetanovo122,0,Positivo,,,,,,,,,,,,,,,,
7943,Fri Feb 10 22:53:15 +0000 2017,Homem é preso pela PC em Pirapora suspeito de envolvimento em roubo https://t.co/SnB1AkEUef,,,,Marcelo #TimBeta,marceloocoura,0,Positivo,,,,,,,,,,,,,,,,
7944,Fri Feb 10 22:34:15 +0000 2017,Homem é preso pela PC em Pirapora suspeito de envolvimento em roubo https://t.co/UnsAEEQstM,,,,G1 Grande Minas,G1GrandeMinas,0,Positivo,,,,,,,,,,,,,,,,
7945,Tue Feb 07 23:12:45 +0000 2017,"Homem invade fórum para matar juiz e é morto por segurança em Unaí, MG https://t.co/7BtjY3EQcs https://t.co/VsNKnPmx8E",,,"San Diego, CA",Petrina Forshey,Petrina_Forshey,0,Positivo,,,,,,,,,,,,,,,,
7946,Sun Feb 12 16:24:21 +0000 2017,"Homem invade fórum para matar juiz e é morto por segurança em Unaí, MG https://t.co/DmawJGiQsu https://t.co/pYxMno1Qxe",,,"New York, USA",Awilda Cobern,Awilda_Cobern,0,Positivo,,,,,,,,,,,,,,,,
7947,Sun Feb 12 01:58:18 +0000 2017,"Homem invade fórum para matar juiz e é morto por segurança em Unaí, MG https://t.co/FliL5sldFr https://t.co/jjNoylaG80",,,Weeknights,Lise Trefry,Lise_Trefry,0,Positivo,,,,,,,,,,,,,,,,
7948,Wed Feb 08 09:30:49 +0000 2017,"Homem invade fórum para matar juiz e é morto por segurança em Unaí, MG https://t.co/hQSSYgAUcP https://t.co/j8RPca4Ydg",,,"Seattle, WA",Lurline Lodeiro,Lurline_Lodeiro,0,Positivo,,,,,,,,,,,,,,,,
7949,Fri Feb 10 03:40:29 +0000 2017,"Homem invade fórum para matar juiz e é morto por segurança em Unaí, MG https://t.co/nW3AoSJrZj https://t.co/xvnzHm522X",,,Weeknights,Melba Tyrie,Melba_Tyrie,0,Positivo,,,,,,,,,,,,,,,,
7950,Thu Feb 09 06:46:19 +0000 2017,"Homem invade fórum para matar juiz e é morto por segurança em Unaí, MG https://t.co/q76d1PZFxv https://t.co/m6zE6HVGJA",,,"Los Angeles, CA 90012",Keshia Pesina,Keshia_Pesina,0,Positivo,,,,,,,,,,,,,,,,
7951,Wed Feb 08 01:40:14 +0000 2017,"Homem invade fórum para matar juiz e é morto por segurança em Unaí, MG https://t.co/r5aMNUDPcu https://t.co/3DpzXQ9FDB",,,"Hollywood, CA",Alesia Ostberg,Alesia_Ostberg,0,Positivo,,,,,,,,,,,,,,,,
7952,Sun Feb 12 12:47:06 +0000 2017,"Homem invade fórum para matar juiz e é morto por segurança em Unaí, MG https://t.co/SL0R3WUPc2 https://t.co/YOJEGVomGP",,,New York City,Mazie Ebinger,Mazie_Ebinger,0,Positivo,,,,,,,,,,,,,,,,
7953,Wed Feb 08 15:51:19 +0000 2017,"Homem invade fórum para matar juiz e é morto por segurança em Unaí, MG https://t.co/UdRJ1YzlWI",,,New York City,George Krohn,George_Krohn,0,Positivo,,,,,,,,,,,,,,,,
7954,Tue Feb 07 23:13:47 +0000 2017,"JEQUITINHONHA Operação prende criminosos, e apreende drogas e armas em Medina, MG https://t.co/fB3gINo91U",,,BH MG,Blog da Renata MG,blogdarenatabh,0,Positivo,,,,,,,,,,,,,,,,
7955,Sat Feb 11 09:49:11 +0000 2017,Líderes de motim em presídio de Minas Gerais serão transferidos https://t.co/3ycejsK0yB https://t.co/RrIeOwDV4z,,,"Hollywood, CA",Wendie Rower,Wendie_Rower,0,Positivo,,,,,,,,,,,,,,,,
7956,Sat Feb 11 02:41:08 +0000 2017,Líderes de motim em presídio de Minas Gerais serão transferidos https://t.co/l5GxklN9yN https://t.co/1uwo6fdUL1,,,WorldWide,Treasure Videos 24/7,pornsitespot,0,Positivo,,,,,,,,,,,,,,,,
7957,Thu Feb 09 10:30:27 +0000 2017,Líderes de motim em presídio de Minas Gerais serão transferidos https://t.co/On26Ex1Aqc https://t.co/q7OCD84F3g,,,Wordwide,Temudi Videos,lovepornsites,0,Positivo,,,,,,,,,,,,,,,,
7958,Tue Feb 07 15:05:48 +0000 2017,Líderes de motim em presídio de Minas Gerais serão transferidos https://t.co/sEyS7wAXdk https://t.co/8HeNbn3QfS,,,Weeknights,Melba Tyrie,Melba_Tyrie,0,Positivo,,,,,,,,,,,,,,,,
7959,Tue Feb 07 15:02:27 +0000 2017,Líderes de motim em presídio de Minas Gerais serão transferidos https://t.co/SQ1YG0lyXn https://t.co/ZUyjFMh6jo,,,"Seattle, WA",Ressie Gusky,Ressie_Gusky,0,Positivo,,,,,,,,,,,,,,,,
7960,Thu Feb 09 03:16:09 +0000 2017,Líderes de motim em presídio de Minas Gerais serão transferidos https://t.co/SudZn4eHAK https://t.co/WvPUCPFJIR,,,"Hollywood, CA",Mireya Cova,Mireya_Cova,0,Positivo,,,,,,,,,,,,,,,,
7961,Thu Feb 09 14:54:44 +0000 2017,Menor de idade é apreendido pela Polícia Militar por tráfico de drogas em Ouro Preto-MG https://t.co/fsn6cDmVBx,,,Ouro Preto - MG Brasil,jornalvozativa.com,jornalvozativa,0,Positivo,,,,,,,,,,,,,,,,
7962,Thu Feb 09 14:54:34 +0000 2017,Menor de idade é apreendido pela Polícia Militar por tráfico de drogas em Ouro Preto-MG https://t.co/Uo9ngRQ1yw,,,Ouro Preto - MG Brasil,jornalvozativa.com,jornalvozativa,1,Positivo,,,,,,,,,,,,,,,,
7963,Thu Feb 09 10:40:25 +0000 2017,"Mulher é presa por tráfico de Drogas em operação da Policia Civil em Muriaé, MG... https://t.co/jeKR58OrIj",,,,Minas Hoje,MinasHoje,0,Positivo,,,,,,,,,,,,,,,,
7964,Tue Feb 07 16:23:11 +0000 2017,"New post: ""Adolescente é preso com armas e drogas em Tumiritinga"" https://t.co/VpKdnMDpgQ",,,,Camila Maciel Serrão,CamilaMacielSer,0,Positivo,,,,,,,,,,,,,,,,
7965,Fri Feb 10 12:11:10 +0000 2017,"New post: ""Cães encontram drogas escondidas em tijolo e britas, em Montes Claros"" https://t.co/ZG4Ri0rlaW",,,,Camila Maciel Serrão,CamilaMacielSer,0,Positivo,,,,,,,,,,,,,,,,
7966,Wed Feb 08 11:06:29 +0000 2017,"New post: ""Caminhoneiro suspeito de forjar roubo de carga é preso em Araxá"" https://t.co/jnQQFjBQxi",,,,Camila Maciel Serrão,CamilaMacielSer,0,Positivo,,,,,,,,,,,,,,,,
7967,Sun Feb 12 15:16:30 +0000 2017,"New post: ""Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG"" https://t.co/yy5uNx8jY0",,,,Camila Maciel Serrão,CamilaMacielSer,0,Positivo,,,,,,,,,,,,,,,,
7968,Tue Feb 07 15:08:06 +0000 2017,"New post: ""Homem é preso e confessa roubo a farmácia em Montes Claros"" https://t.co/uSfPTr2TCx",,,,Camila Maciel Serrão,CamilaMacielSer,0,Positivo,,,,,,,,,,,,,,,,
7969,Fri Feb 10 23:01:24 +0000 2017,"New post: ""Homem é preso pela PC em Pirapora suspeito de envolvimento em roubo"" https://t.co/K6dsnBjLTr",,,,Camila Maciel Serrão,CamilaMacielSer,0,Positivo,,,,,,,,,,,,,,,,
7970,Thu Feb 09 16:41:37 +0000 2017,"New post: ""Operação da PM prende sete pessoas por tráfico de drogas em Mantena"" https://t.co/wsla8BoXki",,,,Camila Maciel Serrão,CamilaMacielSer,0,Positivo,,,,,,,,,,,,,,,,
7971,Wed Feb 08 10:36:16 +0000 2017,"New post: ""PM apreende maconha e celular em presídio de Coronel Fabriciano"" https://t.co/vosj4DuAUm",,,,Camila Maciel Serrão,CamilaMacielSer,0,Positivo,,,,,,,,,,,,,,,,
7972,Sat Feb 11 10:41:18 +0000 2017,"New post: ""Polícia apreende drogas em Montes Claros e um homem é preso"" https://t.co/vWHMr2GAHV",,,,Camila Maciel Serrão,CamilaMacielSer,0,Positivo,,,,,,,,,,,,,,,,
7973,Thu Feb 09 15:26:14 +0000 2017,"New post: ""Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios"" https://t.co/xwGchYWW2O",,,,Camila Maciel Serrão,CamilaMacielSer,0,Positivo,,,,,,,,,,,,,,,,
7974,Fri Feb 10 12:21:17 +0000 2017,"New post: ""Suspeitos de roubo batem moto em viatura da PM em Patos de Minas"" https://t.co/6p34wtnfRh",,,,Camila Maciel Serrão,CamilaMacielSer,0,Positivo,,,,,,,,,,,,,,,,
7975,Sat Feb 11 15:51:14 +0000 2017,"New post: ""Três adolescentes são apreendidos por tráfico de drogas em Ipatinga"" https://t.co/kdEixqMCiu",,,,Camila Maciel Serrão,CamilaMacielSer,0,Positivo,,,,,,,,,,,,,,,,
7976,Tue Feb 07 08:58:05 +0000 2017,"New post: ""Três homens são presos por suspeita de roubo de cargas em Santa Luzia"" https://t.co/pUQZTKwgSW",,,,Camila Maciel Serrão,CamilaMacielSer,0,Positivo,,,,,,,,,,,,,,,,
7977,Thu Feb 09 11:56:21 +0000 2017,"New post: ""Trio é preso suspeito de roubo, tráfico e abuso sexual em Uberlândia"" https://t.co/mkOSJirIM0",,,,Camila Maciel Serrão,CamilaMacielSer,0,Positivo,,,,,,,,,,,,,,,,
7978,Wed Feb 08 14:55:17 +0000 2017,Norte de Minas - PM apreende drogas e dinheiro com homem em Januária - https://t.co/4ZMCsEDoSm https://t.co/ciw9g40gRE,,,Montes Claros - Brasil,Jornal Montes Claros,jornalmoc,0,Positivo,,,,,,,,,,,,,,,,
7979,Wed Feb 08 22:01:45 +0000 2017,"Ônibus carregado de drogas é flagrado na MG-353 em Juiz de Fora, MG https://t.co/dNMwM52KSF https://t.co/884eR3MYLM",,,"San Diego, CA",Madge Losa,Madge_Losa,0,Positivo,,,,,,,,,,,,,,,,
7980,Sat Feb 11 19:29:23 +0000 2017,"Ônibus carregado de drogas é flagrado na MG-353 em Juiz de Fora, MG https://t.co/iH74x1kK7h https://t.co/IMw4ZOPxZL",,,"New York, USA",Awilda Cobern,Awilda_Cobern,0,Positivo,,,,,,,,,,,,,,,,
7981,Thu Feb 09 19:15:48 +0000 2017,"Ônibus carregado de drogas é flagrado na MG-353 em Juiz de Fora, MG https://t.co/jzkrkcBAT4 https://t.co/UL4o8wpAfH",,,On the MY WORLD TOUR!!!,Teofila Rehmer,Teofila_Rehmer,0,Positivo,,,,,,,,,,,,,,,,
7982,Sat Feb 11 06:35:21 +0000 2017,"Ônibus carregado de drogas é flagrado na MG-353 em Juiz de Fora, MG https://t.co/Yj0qKPRPgt https://t.co/02jbfmpVN7",,,WorldWide,Lestat Videos,RunytOfficial,0,Positivo,,,,,,,,,,,,,,,,
7983,Thu Feb 09 18:35:34 +0000 2017,"Ônibus carregado de drogas é flagrado na MG-353 em Juiz de Fora, MG https://t.co/Yj0qKPRPgt https://t.co/sf5jiS09JR",,,WorldWide,Lestat Videos,RunytOfficial,0,Positivo,,,,,,,,,,,,,,,,
7984,Thu Feb 09 16:36:26 +0000 2017,Operação da PM prende sete pessoas por tráfico de drogas em Mantena https://t.co/8hlKB2Soyw,,,Guarulhos - SP,Leonardo Nascimento,leonardogru,0,Positivo,,,,,,,,,,,,,,,,
7985,Thu Feb 09 16:14:15 +0000 2017,Operação da PM prende sete pessoas por tráfico de drogas em Mantena https://t.co/OtAe3i2YHl,,,,G1 Vales de Minas,g1valesdeMinas,0,Positivo,,,,,,,,,,,,,,,,
7986,Tue Feb 07 18:22:00 +0000 2017,"Operação prende criminosos, e apreende drogas e armas #Medina, MG https://t.co/mDO95WwAXD #valedojequitinhonha",,,Almenara,Daniel Fernandes,radardovaleMG,0,Positivo,,,,,,,,,,,,,,,,
7987,Tue Feb 07 16:02:49 +0000 2017,"os cara saiu daqui d minas p aproveitar a onda insegurança lá no es e foram preso , pqp viu kk",,,Complexo do G.A ,TH ❕,_vulgoth,0,Positivo,,,,,,,,,,,,,,,,
7988,Sat Feb 11 21:27:13 +0000 2017,"Perigoso traficante é preso em Ipaba, MG https://t.co/4HUa5elsSI https://t.co/2Bdt7pgZhE",,,On the MY WORLD TOUR!!!,Brook Talent,Brook_Talent,0,Positivo,,,,,,,,,,,,,,,,
7989,Wed Feb 08 18:12:19 +0000 2017,"Perigoso traficante é preso em Ipaba, MG https://t.co/hQUIhFNVoS https://t.co/Z4SDRskqWN",,,NYC,Elnora Kiewiet,Elnora_Kiewiet,0,Positivo,,,,,,,,,,,,,,,,
7990,Tue Feb 07 08:11:13 +0000 2017,"Perigoso traficante é preso em Ipaba, MG https://t.co/JdPgnJs3oB https://t.co/VPTf7GGYf2",,,WorldWide,Treasure Videos 24/7,pornsitespot,0,Positivo,,,,,,,,,,,,,,,,
7991,Tue Feb 07 11:49:06 +0000 2017,"Perigoso traficante é preso em Ipaba, MG https://t.co/lH74L4TmH2 https://t.co/yhN92Vqa9J",,,Weeknights,Lise Trefry,Lise_Trefry,0,Positivo,,,,,,,,,,,,,,,,
